Word,TF_Matrix_Avg,DF_Vector,IDF_Vector,TF_IDF_Manual
dir,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hell,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
organization,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
unequaled,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
brussels,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
stays,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
betterlatethannever,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ryuji,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
environmental,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
accidents,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
automation,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bb,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
paper,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
thx,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
writing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
reading,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
debate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mention,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nationally,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
racial,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
slur,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
televised,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
deliver,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
race,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fb,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pantsuit,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
childhood,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
distorted,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
flew,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
grew,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
memories,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
neighborhood,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
disloyal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
soundtrack,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
competent,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dylann,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
register,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
roof,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
trial,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
brightest,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
popularly,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
referred,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gentlemen,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ladies,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
terrific,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
follow,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hyeki,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
moneyhttps,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ukip,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wlxf,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
clothes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
smalls,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
earning,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bath,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
boobies,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lifes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bailing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
banks,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cops,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
crimes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
negligence,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rogue,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
anass,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
andre,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
celtic,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
edits,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gomes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
events,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
olympics,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rio,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sports,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
yearinreview,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
apparently,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
lads,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
playful,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sieg,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
easter,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
egg,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
enables,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hypercar,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sprints,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
captured,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ended,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
journey,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
successfully,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dogs,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fleas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
babar,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
click,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
howdy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
invite,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
particular,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
porn,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
profile,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cards,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
future,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hof,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
insert,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
doublethink,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
socjus,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
standards,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
innocent,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
breakingbad,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fucked,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
twd,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
indian,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
makeup,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
makeupgiveaway,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ultimate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
blabbing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
instead,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
opinions,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
prather,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sallyfields,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
univ,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
coded,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fbnewt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mommy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
aware,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
uv,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
yz,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
compulsory,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
homag,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
myself,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
barry,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hall,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
manning,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
megatron,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
peyton,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sanders,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
slap,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sleeves,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bmw,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gm,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
goog,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
selfdrivingcars,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
slideshow,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
unintended,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
spoiler,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cambridgekillers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
engaged,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dementors,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
explains,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
anime,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jews,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
niggas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
space,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
auditthadamvotes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
deserve,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
concerns,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
depending,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
normal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
whom,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
followers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
automotive,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
autos,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
berlin,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
car,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
london,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ludicrous,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
road,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
annoying,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
signed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
superstar,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
utd,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
forget,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
meant,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dame,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
growing,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
louise,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
segregation,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
warns,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
die,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
lat,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
menos,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
morales,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
akhbar,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
contact,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
iac,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
maintain,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ongoing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
operational,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
veh,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
stadium,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
zenit,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
breakers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
broken,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
doj,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lynch,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pet,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sided,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
usc,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bearakeetas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
certain,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hatching,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
album,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
concept,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
glued,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
greenday,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wig,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
counties,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
discrepancy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
halderman,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
megyn,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
michigan,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
results,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dolphins,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
miami,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hutchison,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
listens,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pittsburgh,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
podcast,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
